SUB,WORD_ORDER,ITEM,ORDER_TOP,SIZE_A_TOP,SIZE_B_TOP,ORDER_CENTER,SIZE_A_CENTER,SIZE_B_CENTER,ORDER_BOTTOM,SIZE_A_BOTTOM,SIZE_B_BOTTOM,CHOICE
1516302914,0,22,2,120,60,1,120,120,1,120,60,CENTER
1516302914,2,36,2,120,60,1,60,120,2,120,120,BOTTOM
1516302914,2,31,1,120,60,2,60,120,2,120,60,CENTER
1516302914,1,30,2,60,120,1,120,120,1,120,60,CENTER
1516302914,1,20,2,120,120,2,120,60,2,60,120,CENTER
1516302914,1,28,1,60,120,2,60,120,2,120,120,TOP
1516302914,0,7,1,120,60,1,60,120,2,60,120,CENTER
1516302914,1,23,1,60,120,2,120,60,2,120,120,TOP
1516302914,2,4,2,120,120,1,60,120,1,120,60,TOP
1516302914,0,32,1,60,120,1,120,120,1,120,60,CENTER
1516302914,1,8,1,60,120,1,120,120,2,120,60,CENTER
1516302914,2,9,2,120,120,2,120,60,1,120,120,TOP
1516302914,0,17,2,120,120,1,120,60,1,120,120,TOP
1516302914,1,25,1,120,60,1,60,120,1,120,120,BOTTOM
1516302914,1,13,1,120,120,1,60,120,1,120,60,TOP
1516302914,0,12,1,120,120,2,120,120,1,60,120,TOP
1516302914,2,6,2,120,60,1,60,120,1,120,120,TOP
1516302914,1,33,2,60,120,1,120,120,2,120,60,CENTER
1516302914,2,19,1,120,60,1,60,120,1,120,120,CENTER
1516302914,1,18,1,60,120,2,120,120,2,120,60,TOP
1516302914,0,27,2,120,120,2,120,60,1,120,120,TOP
1516302914,2,16,1,120,60,1,60,120,1,120,120,CENTER
1516302914,2,14,2,120,60,2,60,120,2,120,120,BOTTOM
1516302914,2,11,1,120,60,2,120,120,1,120,120,CENTER
1516302914,1,15,2,120,120,1,120,120,1,120,60,CENTER
1516302914,2,21,1,120,60,1,120,120,2,120,60,BOTTOM
1516302914,1,10,2,120,60,1,120,120,1,60,120,CENTER
1516302914,1,5,1,120,120,2,60,120,1,60,120,TOP
1516302914,2,34,1,120,60,1,60,120,1,120,120,CENTER
1516302914,1,3,2,120,60,1,120,60,1,60,120,CENTER
1516302914,0,2,2,120,120,1,120,120,1,120,60,CENTER
1516302914,2,1,2,60,120,1,120,120,2,120,60,TOP
1516302914,2,29,1,60,120,2,120,120,2,60,120,CENTER
1516302914,2,26,1,120,120,2,60,120,1,60,120,CENTER
1516303263,2,13,2,120,60,1,60,120,2,60,120,BOTTOM
1516303263,2,18,1,120,120,1,60,120,2,120,60,CENTER
1516303263,1,29,1,60,120,1,120,60,2,120,60,CENTER
1516303263,1,14,2,60,120,1,60,120,1,120,60,BOTTOM
1516303263,2,8,1,120,120,2,120,120,2,60,120,BOTTOM
1516303263,1,2,1,60,120,1,120,120,2,120,60,CENTER
1516303263,2,28,1,120,120,2,120,60,2,60,120,BOTTOM
1516303263,2,20,1,60,120,1,120,120,2,120,60,BOTTOM
1516303263,1,19,2,120,60,1,60,120,2,120,120,TOP
1516303263,1,12,1,120,120,1,120,60,2,120,120,TOP
1516303263,1,24,1,60,120,1,120,60,2,120,60,CENTER
1516303263,0,6,1,60,120,2,120,60,2,120,120,CENTER
1516303263,2,25,2,120,120,1,120,120,2,120,60,TOP
1516303263,0,11,2,120,120,2,120,60,1,60,120,BOTTOM
1516303263,1,27,2,120,60,1,120,120,2,120,120,BOTTOM
1516303263,0,1,1,120,120,2,120,120,2,120,60,CENTER
1516303263,0,26,2,120,120,2,120,60,1,60,120,TOP
1516303263,1,22,1,60,120,2,120,60,1,120,60,BOTTOM
1516303263,2,5,2,60,120,1,120,120,2,120,60,TOP
1516303263,2,33,2,60,120,1,120,60,2,120,120,BOTTOM
1516303263,1,17,1,120,60,1,60,120,2,60,120,TOP
1516303263,0,16,2,120,60,2,60,120,1,120,120,CENTER
1516303263,2,23,1,120,60,1,60,120,2,60,120,BOTTOM
1516303263,0,31,2,120,60,1,120,120,1,120,60,CENTER
1516303263,2,15,1,120,60,1,60,120,2,120,120,BOTTOM
1516303263,2,35,1,120,60,2,120,60,1,120,120,CENTER
1516303263,1,4,2,120,60,1,120,60,2,60,120,CENTER
1516303263,0,21,2,60,120,1,120,120,1,120,60,CENTER
1516303263,2,30,1,120,120,1,120,60,2,120,120,BOTTOM
1516303263,2,10,1,60,120,2,120,120,2,60,120,CENTER
1516303263,0,36,1,120,60,2,120,60,1,60,120,TOP
1516303263,2,3,2,60,120,1,60,120,2,120,60,TOP
1516303263,1,9,2,60,120,1,120,120,2,120,120,CENTER
1516303263,1,7,2,60,120,1,120,60,2,120,60,CENTER
1516303263,1,34,2,120,60,2,120,120,1,120,120,BOTTOM
1516303263,1,32,1,60,120,2,120,120,2,120,60,TOP
1516304123,1,31,1,60,120,1,120,60,2,120,120,BOTTOM
1516304123,2,2,1,120,60,2,120,60,2,60,120,CENTER
1516304123,1,13,2,120,60,1,120,60,1,120,120,CENTER
1516304123,1,8,1,60,120,2,60,120,2,120,120,TOP
1516304123,1,26,1,120,60,2,60,120,2,120,60,CENTER
1516304123,2,4,1,120,60,2,120,60,2,60,120,CENTER
1516304123,1,28,2,120,120,2,120,60,1,120,120,BOTTOM
1516304123,1,11,2,60,120,1,60,120,1,120,120,CENTER
1516304123,1,21,2,120,60,1,120,120,1,60,120,CENTER
1516304123,1,1,2,120,60,1,120,120,2,60,120,CENTER
1516304123,2,22,2,120,60,2,60,120,1,60,120,TOP
1516304123,2,29,2,120,60,2,120,120,1,120,120,CENTER
1516304123,2,14,1,120,120,2,120,120,1,120,60,CENTER
1516304123,0,30,2,120,120,1,60,120,1,120,60,TOP
1516304123,2,17,2,120,60,1,60,120,1,120,60,TOP
1516304123,2,19,2,60,120,1,120,120,1,120,60,TOP
1516304123,1,18,1,60,120,2,60,120,1,120,60,BOTTOM
1516304123,2,12,1,60,120,1,120,60,2,120,60,BOTTOM
1516304123,0,20,2,120,120,1,60,120,2,120,60,CENTER
1516304123,2,7,2,60,120,2,120,120,2,120,60,BOTTOM
1516304123,1,23,2,120,120,1,60,120,1,120,120,BOTTOM
1516304123,2,34,1,120,120,1,60,120,2,120,120,BOTTOM
1516304123,2,24,1,60,120,2,60,120,1,120,60,CENTER
1516304123,0,25,2,120,120,2,60,120,1,60,120,BOTTOM
1516304123,1,33,1,120,60,2,120,60,1,60,120,TOP
1516304123,0,35,1,120,120,2,60,120,1,120,60,TOP
1516304123,2,27,2,60,120,2,120,60,1,120,60,CENTER
1516304123,1,36,2,60,120,2,120,60,1,120,60,BOTTOM
1516304123,1,16,2,60,120,1,120,120,1,60,120,CENTER
1516304123,0,10,2,120,120,2,60,120,1,60,120,TOP
1516304123,1,3,1,120,120,2,120,120,2,120,60,TOP
1516304123,0,15,1,120,120,1,120,60,2,60,120,BOTTOM
1516304123,2,32,1,120,120,1,60,120,2,60,120,BOTTOM
1516304123,0,5,1,60,120,2,120,60,1,120,120,CENTER
1516304123,1,6,1,120,60,1,60,120,2,120,120,TOP
1516304123,2,9,2,120,120,1,120,120,1,60,120,TOP
1516304346,1,4,1,120,60,2,60,120,2,120,60,TOP
1516304346,1,9,2,120,60,2,60,120,1,60,120,BOTTOM
1516304346,1,16,2,60,120,1,120,60,1,60,120,CENTER
1516304346,2,10,2,120,60,2,60,120,1,120,120,CENTER
1516304346,0,28,1,60,120,1,120,120,2,60,120,CENTER
1516304346,2,17,1,120,120,1,120,60,2,120,60,BOTTOM
1516304346,1,14,2,120,120,2,120,60,1,120,60,BOTTOM
1516304346,1,26,1,60,120,2,120,60,1,120,60,BOTTOM
1516304346,2,15,1,120,120,2,120,120,2,60,120,CENTER
1516304346,0,8,1,120,120,1,60,120,2,60,120,BOTTOM
1516304346,2,7,1,120,120,2,120,120,2,120,60,CENTER
1516304346,0,3,1,60,120,1,120,120,2,120,120,CENTER
1516304346,2,30,2,60,120,1,120,120,1,60,120,TOP
1516304346,0,18,1,120,60,1,60,120,1,120,120,TOP
1516304346,2,22,1,60,120,2,120,120,2,120,60,CENTER
1516304346,1,34,2,120,60,2,60,120,2,120,120,BOTTOM
1516304346,1,1,2,60,120,1,120,60,2,120,60,CENTER
1516304346,2,25,1,120,120,2,120,60,2,120,120,BOTTOM
1516304346,1,11,2,60,120,1,60,120,1,120,60,BOTTOM
1516304346,2,2,1,120,120,1,60,120,2,120,60,BOTTOM
1516304346,2,27,1,120,120,1,60,120,2,120,120,BOTTOM
1516304346,1,31,2,120,60,1,120,120,1,120,60,CENTER
1516304346,1,29,2,60,120,1,120,120,1,120,60,CENTER
1516304346,2,12,2,60,120,1,120,120,1,60,120,TOP
1516304346,2,5,1,120,120,2,120,120,2,120,60,CENTER
1516304346,0,33,1,120,60,1,60,120,2,120,60,TOP
1516304346,2,35,2,60,120,2,120,60,1,120,60,TOP
1516304346,1,36,2,60,120,1,120,60,1,60,120,CENTER
1516304346,1,6,2,60,120,1,120,120,2,120,60,CENTER
1516304346,1,24,1,60,120,1,120,120,1,120,60,CENTER
1516304346,0,13,1,120,120,2,120,60,1,120,60,TOP
1516304346,2,20,2,120,120,1,60,120,2,60,120,BOTTOM
1516304346,2,32,2,60,120,1,60,120,1,120,120,TOP
1516304346,1,21,1,120,60,2,120,120,1,120,120,TOP
1516304346,0,23,1,120,60,2,120,60,1,120,120,CENTER
1516304346,1,19,1,120,120,2,120,60,2,60,120,TOP
1516304379,0,22,2,120,60,1,60,120,2,60,120,CENTER
1516304379,2,6,1,120,60,1,120,120,2,120,120,BOTTOM
1516304379,1,8,2,60,120,1,60,120,2,120,60,BOTTOM
1516304379,2,34,2,120,60,2,120,120,2,60,120,CENTER
1516304379,2,24,2,60,120,2,120,120,1,120,120,CENTER
1516304379,2,9,2,120,120,2,60,120,1,120,120,CENTER
1516304379,2,4,2,120,60,2,120,120,1,120,60,CENTER
1516304379,2,31,1,120,120,2,60,120,2,120,60,CENTER
1516304379,2,16,2,60,120,2,120,60,1,120,120,TOP
1516304379,1,28,2,60,120,1,120,120,2,120,120,CENTER
1516304379,1,23,1,120,60,2,120,120,1,60,120,CENTER
1516304379,1,13,2,120,120,2,60,120,1,120,60,BOTTOM
1516304379,2,26,2,60,120,1,120,120,1,120,60,TOP
1516304379,2,19,2,60,120,2,120,120,2,120,60,CENTER
1516304379,0,27,2,120,120,2,60,120,2,120,60,BOTTOM
1516304379,2,21,1,120,120,2,120,120,1,60,120,CENTER
1516304379,0,32,2,120,60,2,60,120,1,120,120,TOP
1516304379,1,5,2,120,120,2,60,120,2,120,60,CENTER
1516304379,0,17,2,60,120,1,120,60,2,120,60,BOTTOM
1516304379,0,2,2,120,120,2,60,120,1,120,120,CENTER
1516304379,1,25,1,60,120,2,60,120,1,120,120,BOTTOM
1516304379,1,10,1,120,60,1,120,120,2,60,120,CENTER
1516304379,1,30,1,120,60,1,120,120,2,120,60,CENTER
1516304379,1,15,1,120,60,2,60,120,2,120,120,BOTTOM
1516304379,1,18,2,120,60,1,120,120,1,60,120,CENTER
1516304379,0,7,1,60,120,2,60,120,2,120,120,BOTTOM
1516304379,2,1,2,60,120,1,120,60,1,60,120,BOTTOM
1516304379,1,3,2,120,60,2,120,120,1,120,120,CENTER
1516304379,1,20,2,60,120,2,120,120,2,120,60,TOP
1516304379,2,14,1,120,120,1,60,120,2,120,120,CENTER
1516304379,2,11,1,120,120,2,120,120,2,120,60,TOP
1516304379,1,33,1,120,60,2,120,120,1,60,120,BOTTOM
1516304379,0,12,1,120,120,2,120,60,2,60,120,TOP
1516304379,2,29,2,120,60,1,120,60,1,120,120,BOTTOM
1516304379,1,35,2,120,120,1,120,120,1,60,120,CENTER
1516304379,2,36,1,120,60,2,120,120,1,60,120,CENTER
1516304473,0,11,2,120,120,1,60,120,2,120,60,TOP
1516304473,2,3,2,60,120,1,60,120,1,120,120,TOP
1516304473,1,32,1,60,120,2,60,120,2,120,120,TOP
1516304473,1,9,1,120,120,2,60,120,2,120,120,TOP
1516304473,0,26,1,60,120,1,120,120,1,120,60,TOP
1516304473,2,15,2,120,120,1,120,60,1,60,120,TOP
1516304473,2,18,2,60,120,1,60,120,1,120,60,TOP
1516304473,1,12,1,120,60,2,120,120,1,120,120,BOTTOM
1516304473,2,8,2,120,60,1,120,60,2,120,120,TOP
1516304473,1,24,1,120,120,1,60,120,2,120,120,CENTER
1516304473,1,17,1,60,120,2,120,60,2,120,120,TOP
1516304473,0,6,2,120,60,2,120,120,1,120,60,BOTTOM
1516304473,2,13,2,120,60,2,60,120,2,120,120,TOP
1516304473,2,33,1,120,120,1,120,60,2,60,120,BOTTOM
1516304473,1,4,2,60,120,2,120,120,2,120,60,BOTTOM
1516304473,1,2,2,120,120,1,120,120,1,120,60,CENTER
1516304473,1,22,1,60,120,2,60,120,2,120,60,TOP
1516304473,0,21,2,120,120,2,60,120,1,120,60,BOTTOM
1516304473,2,20,2,120,60,1,60,120,1,120,60,TOP
1516304473,1,7,1,120,60,2,60,120,2,120,120,TOP
1516304473,2,23,2,60,120,2,120,60,2,120,120,TOP
1516304473,2,30,2,120,60,1,120,60,2,60,120,BOTTOM
1516304473,2,5,1,120,120,2,120,60,2,60,120,BOTTOM
1516304473,2,25,1,60,120,1,120,60,2,120,60,BOTTOM
1516304473,1,34,1,120,60,2,60,120,2,120,60,TOP
1516304473,1,27,2,120,120,2,120,60,1,120,120,BOTTOM
1516304473,1,29,2,120,120,1,120,60,2,120,60,CENTER
1516304473,1,14,2,60,120,1,60,120,1,120,60,BOTTOM
1516304473,2,28,2,120,60,1,120,60,2,120,120,BOTTOM
1516304473,1,19,1,120,120,2,120,120,1,120,60,TOP
1516304473,0,36,2,60,120,2,120,120,1,60,120,BOTTOM
1516304473,0,16,1,120,60,2,120,60,2,60,120,TOP
1516304473,2,10,1,120,120,2,60,120,2,120,60,BOTTOM
1516304473,0,31,1,120,120,2,120,60,2,60,120,TOP
1516304473,0,1,1,60,120,1,120,120,2,120,120,BOTTOM
1516304473,2,35,2,120,60,1,120,120,1,120,60,TOP
1516305855,0,25,2,120,60,2,60,120,1,120,60,CENTER
1516305855,0,10,1,60,120,1,120,60,2,60,120,TOP
1516305855,1,36,1,60,120,1,120,120,2,120,120,BOTTOM
1516305855,2,9,2,60,120,1,60,120,1,120,120,TOP
1516305855,1,16,1,120,120,2,120,60,1,120,60,TOP
1516305855,0,35,2,60,120,1,60,120,2,120,120,BOTTOM
1516305855,2,24,2,120,120,1,120,60,1,60,120,TOP
1516305855,2,7,1,120,60,2,60,120,2,120,120,BOTTOM
1516305855,2,4,2,120,60,1,120,60,2,120,120,BOTTOM
1516305855,1,28,2,120,60,1,120,60,1,60,120,BOTTOM
1516305855,1,11,1,120,60,2,120,120,1,60,120,CENTER
1516305855,1,21,2,60,120,1,60,120,1,120,120,TOP
1516305855,2,2,1,60,120,2,60,120,1,120,60,BOTTOM
1516305855,0,15,2,60,120,1,120,120,1,60,120,CENTER
1516305855,2,17,2,60,120,2,120,120,1,120,60,CENTER
1516305855,2,27,1,120,60,2,120,120,2,120,60,CENTER
1516305855,1,26,2,60,120,1,120,120,1,60,120,CENTER
1516305855,1,8,2,120,60,1,120,60,1,120,120,BOTTOM
1516305855,1,23,1,120,60,2,120,120,2,60,120,CENTER
1516305855,1,1,1,120,120,2,120,60,2,60,120,TOP
1516305855,1,3,1,120,120,2,120,120,2,120,60,TOP
1516305855,1,6,2,120,120,2,120,60,1,120,60,TOP
1516305855,1,13,2,120,60,1,60,120,2,120,120,BOTTOM
1516305855,2,29,1,120,120,2,120,120,2,60,120,CENTER
1516305855,0,5,1,120,60,2,60,120,2,120,120,CENTER
1516305855,2,32,2,120,60,2,60,120,1,60,120,BOTTOM
1516305855,0,30,2,120,120,1,120,120,2,60,120,CENTER
1516305855,1,31,2,60,120,1,120,120,1,60,120,CENTER
1516305855,2,19,2,120,60,1,120,60,2,120,120,BOTTOM
1516305855,1,18,2,120,60,1,120,60,2,60,120,CENTER
1516305855,2,14,2,120,60,1,120,120,2,60,120,BOTTOM
1516305855,2,12,2,120,60,2,60,120,1,120,120,CENTER
1516305855,2,22,1,60,120,1,120,120,2,120,120,BOTTOM
1516305855,1,33,2,120,60,2,60,120,1,120,120,BOTTOM
1516305855,0,20,1,60,120,2,120,120,1,120,120,BOTTOM
1516305855,2,34,1,120,120,1,60,120,2,120,60,TOP
1516307878,2,11,2,60,120,2,120,60,1,120,120,TOP
1516307878,2,13,2,60,120,1,120,60,2,120,60,TOP
1516307878,1,7,1,60,120,1,120,60,2,120,120,BOTTOM
1516307878,1,27,2,60,120,1,120,120,2,120,120,CENTER
1516307878,2,3,2,120,120,2,120,60,1,120,120,TOP
1516307878,1,12,2,60,120,1,120,120,1,60,120,CENTER
1516307878,2,16,1,60,120,1,120,60,2,120,60,BOTTOM
1516307878,2,23,2,120,120,1,120,60,1,120,120,TOP
1516307878,0,29,2,120,120,1,120,60,2,120,60,TOP
1516307878,2,33,1,120,120,2,60,120,1,120,60,CENTER
1516307878,2,18,1,120,120,2,60,120,2,120,60,BOTTOM
1516307878,2,36,2,120,60,1,120,60,2,60,120,BOTTOM
1516307878,1,17,1,120,60,2,120,60,2,60,120,TOP
1516307878,0,9,1,60,120,2,120,60,2,60,120,TOP
1516307878,0,19,2,120,120,2,60,120,1,120,60,TOP
1516307878,2,26,2,120,120,2,60,120,2,120,60,TOP
1516307878,1,30,2,120,120,1,60,120,2,60,120,CENTER
1516307878,2,6,2,120,120,1,60,120,2,60,120,TOP
1516307878,2,1,1,60,120,2,120,120,1,120,120,CENTER
1516307878,0,4,2,60,120,1,120,120,1,60,120,TOP
1516307878,1,5,2,120,60,1,120,60,2,120,120,CENTER
1516307878,0,14,1,120,60,2,120,120,1,60,120,CENTER
1516307878,1,22,1,60,120,1,120,120,2,120,60,CENTER
1516307878,0,24,1,120,60,2,120,120,1,60,120,CENTER
1516307878,2,31,2,120,120,1,120,60,1,60,120,TOP
1516307878,1,2,1,60,120,1,120,120,1,120,60,CENTER
1516307878,0,34,2,120,120,1,120,60,2,60,120,CENTER
1516307878,2,21,2,60,120,2,120,60,1,120,120,TOP
1516307878,1,25,1,60,120,1,120,60,2,120,120,CENTER
1516307878,1,10,1,120,120,2,120,60,1,60,120,TOP
1516307878,1,15,1,60,120,2,120,60,2,60,120,TOP
1516307878,1,20,2,120,120,1,120,60,1,60,120,BOTTOM
1516307878,2,28,2,120,120,1,60,120,1,120,60,TOP
1516307878,1,35,1,120,120,2,120,120,1,120,60,TOP
1516307878,2,8,2,120,120,1,60,120,1,120,120,TOP
1516307878,1,32,2,120,120,2,60,120,1,120,60,BOTTOM
1516319857,1,21,1,120,60,1,120,120,2,120,60,TOP
1516319857,0,8,2,120,60,1,120,120,1,60,120,BOTTOM
1516319857,2,15,2,120,120,2,60,120,2,120,60,TOP
1516319857,1,19,1,120,60,2,60,120,1,60,120,TOP
1516319857,0,18,2,120,120,1,120,120,2,60,120,CENTER
1516319857,1,9,1,60,120,1,120,120,2,60,120,CENTER
1516319857,2,10,2,120,60,2,60,120,1,120,60,CENTER
1516319857,2,2,1,120,60,2,60,120,1,60,120,CENTER
1516319857,2,22,1,60,120,2,120,60,1,120,120,TOP
1516319857,1,16,2,120,60,1,120,120,2,120,120,CENTER
1516319857,2,25,2,120,60,1,120,60,1,60,120,TOP
1516319857,2,20,2,120,120,2,60,120,2,120,60,CENTER
1516319857,1,31,2,120,60,1,120,120,1,60,120,CENTER
1516319857,1,26,1,60,120,2,60,120,1,120,60,TOP
1516319857,0,33,1,60,120,1,120,120,2,60,120,CENTER
1516319857,1,14,1,120,120,1,120,60,2,120,60,TOP
1516319857,1,1,1,120,60,2,120,120,2,60,120,TOP
1516319857,2,7,2,120,60,2,60,120,2,120,120,CENTER
1516319857,0,28,1,60,120,2,120,60,1,120,120,BOTTOM
1516319857,1,6,2,60,120,2,120,120,1,120,60,BOTTOM
1516319857,1,36,2,120,120,1,120,60,2,60,120,CENTER
1516319857,2,27,1,120,120,1,60,120,2,120,60,BOTTOM
1516319857,0,3,2,60,120,1,120,120,2,120,120,CENTER
1516319857,2,32,1,120,120,2,120,120,2,60,120,CENTER
1516319857,1,4,1,60,120,1,120,60,2,60,120,CENTER
1516319857,0,23,1,60,120,1,120,120,2,60,120,CENTER
1516319857,1,24,2,60,120,2,120,60,2,120,120,BOTTOM
1516319857,2,30,1,60,120,2,120,120,1,120,120,CENTER
1516319857,2,35,1,120,120,2,120,120,1,120,60,CENTER
1516319857,1,29,1,120,120,2,120,120,1,60,120,TOP
1516319857,2,17,2,60,120,1,120,60,1,60,120,TOP
1516319857,2,5,1,120,60,2,120,120,2,120,60,CENTER
1516319857,1,11,1,60,120,1,120,60,2,60,120,CENTER
1516319857,1,34,1,120,60,2,120,60,1,60,120,TOP
1516319857,0,13,1,120,60,1,60,120,1,120,120,TOP
1516319857,2,12,2,60,120,1,120,120,1,120,60,TOP
1516320770,2,1,1,120,60,1,60,120,2,120,60,BOTTOM
1516320770,1,10,2,60,120,1,60,120,2,120,60,CENTER
1516320770,0,17,2,120,60,1,120,120,2,120,120,CENTER
1516320770,2,9,2,120,60,1,120,120,1,120,60,CENTER
1516320770,2,6,1,60,120,2,120,120,2,120,60,BOTTOM
1516320770,2,16,1,120,60,2,120,120,1,60,120,CENTER
1516320770,0,27,2,120,60,1,60,120,1,120,60,BOTTOM
1516320770,2,26,2,60,120,1,120,60,1,60,120,TOP
1516320770,0,32,1,120,60,2,120,120,2,120,60,TOP
1516320770,2,34,1,60,120,2,120,60,2,60,120,BOTTOM
1516320770,0,12,1,60,120,2,120,60,2,60,120,TOP
1516320770,1,18,2,60,120,1,120,60,1,120,120,BOTTOM
1516320770,1,30,2,120,120,2,120,60,1,60,120,BOTTOM
1516320770,2,14,1,120,60,1,120,120,2,120,120,BOTTOM
1516320770,2,31,2,60,120,1,60,120,2,120,60,TOP
1516320770,2,11,1,120,60,2,60,120,2,120,120,BOTTOM
1516320770,0,7,2,60,120,2,120,60,1,120,120,BOTTOM
1516320770,0,2,2,120,60,1,120,60,1,120,120,TOP
1516320770,1,13,1,120,60,1,120,120,2,60,120,CENTER
1516320770,2,29,1,120,60,1,60,120,1,120,120,BOTTOM
1516320770,1,3,2,120,60,2,120,120,1,120,120,BOTTOM
1516320770,1,8,1,120,120,2,120,120,2,60,120,TOP
1516320770,1,20,2,120,120,2,60,120,1,60,120,BOTTOM
1516320770,0,22,1,120,60,1,60,120,2,120,120,CENTER
1516320770,1,35,2,120,120,1,60,120,1,120,60,CENTER
1516320770,2,21,1,60,120,1,120,60,2,60,120,BOTTOM
1516320770,2,24,2,120,120,2,120,60,1,60,120,TOP
1516320770,1,33,1,120,60,2,120,120,1,120,120,BOTTOM
1516320770,1,23,2,120,120,1,120,60,1,120,120,BOTTOM
1516320770,2,19,2,120,60,1,60,120,1,120,60,TOP
1516320770,1,5,1,60,120,2,60,120,2,120,120,TOP
1516320770,1,15,2,60,120,2,120,60,1,60,120,BOTTOM
1516320770,2,4,1,120,120,1,60,120,2,60,120,BOTTOM
1516320770,1,28,1,120,120,2,60,120,2,120,60,TOP
1516320770,1,25,1,60,120,2,60,120,2,120,120,TOP
1516320770,2,36,1,120,60,1,60,120,2,120,60,BOTTOM
1516321276,0,21,2,120,60,1,120,120,1,60,120,CENTER
1516321276,2,30,2,120,120,2,120,60,1,120,120,TOP
1516321276,1,14,2,60,120,1,120,120,1,120,60,BOTTOM
1516321276,2,18,1,120,120,2,60,120,2,120,120,BOTTOM
1516321276,1,24,1,120,60,2,60,120,1,120,120,BOTTOM
1516321276,0,1,2,120,120,2,60,120,1,60,120,BOTTOM
1516321276,2,35,2,120,120,1,60,120,1,120,60,TOP
1516321276,1,34,2,60,120,1,120,60,2,120,60,CENTER
1516321276,1,17,1,120,120,2,120,60,1,60,120,BOTTOM
1516321276,0,36,1,60,120,2,120,120,1,120,120,CENTER
1516321276,2,25,2,120,60,1,120,120,1,60,120,TOP
1516321276,0,31,2,120,60,1,60,120,1,120,120,BOTTOM
1516321276,0,6,1,120,60,2,60,120,1,60,120,TOP
1516321276,2,8,1,120,120,1,120,60,2,120,120,BOTTOM
1516321276,2,15,1,120,120,2,120,60,1,120,60,CENTER
1516321276,1,4,2,120,60,2,120,120,1,120,120,BOTTOM
1516321276,1,27,2,60,120,1,120,60,2,120,60,CENTER
1516321276,1,12,2,120,60,1,60,120,2,120,120,CENTER
1516321276,1,32,1,120,120,2,120,60,2,60,120,TOP
1516321276,2,23,1,120,60,2,120,60,2,120,120,BOTTOM
1516321276,1,19,1,120,60,2,120,60,2,120,120,TOP
1516321276,2,3,2,120,120,1,120,60,2,60,120,TOP
1516321276,0,11,2,120,120,2,60,120,1,120,120,CENTER
1516321276,1,29,2,60,120,2,120,60,1,60,120,BOTTOM
1516321276,1,2,2,60,120,2,120,120,1,120,120,BOTTOM
1516321276,0,26,2,120,120,1,60,120,1,120,120,BOTTOM
1516321276,2,10,2,60,120,1,120,120,1,60,120,TOP
1516321276,1,7,1,120,60,1,120,120,2,60,120,CENTER
1516321276,0,16,1,60,120,1,120,60,1,120,120,CENTER
1516321276,2,5,1,120,60,2,120,120,1,120,120,CENTER
1516321276,2,13,1,120,60,2,120,120,2,120,60,CENTER
1516321276,1,9,1,120,60,1,60,120,2,120,60,TOP
1516321276,1,22,2,60,120,2,120,120,1,120,120,BOTTOM
1516321276,2,33,1,120,120,1,120,60,2,120,120,BOTTOM
1516321276,2,28,1,120,120,1,60,120,2,120,60,BOTTOM
1516321276,2,20,1,120,120,2,120,120,2,120,60,CENTER
1516323238,0,30,2,120,120,1,120,60,1,60,120,TOP
1516323238,0,25,2,60,120,1,120,60,2,120,60,CENTER
1516323238,2,19,1,120,60,2,120,60,2,120,120,BOTTOM
1516323238,1,11,2,120,60,2,60,120,1,60,120,BOTTOM
1516323238,2,17,1,60,120,2,60,120,2,120,120,BOTTOM
1516323238,1,6,1,120,60,2,120,60,2,60,120,TOP
1516323238,2,34,2,120,60,1,120,120,2,60,120,TOP
1516323238,1,26,2,120,60,1,120,120,1,120,60,CENTER
1516323238,1,36,2,120,120,1,120,60,2,120,60,CENTER
1516323238,1,16,1,120,60,1,120,120,2,60,120,CENTER
1516323238,0,35,1,120,60,1,120,120,1,60,120,CENTER
1516323238,1,13,1,120,60,1,60,120,2,120,120,TOP
1516323238,2,24,2,120,120,1,120,60,1,60,120,TOP
1516323238,0,5,2,120,60,1,60,120,1,120,60,BOTTOM
1516323238,2,2,2,120,120,2,120,60,1,120,60,TOP
1516323238,2,27,2,120,120,2,60,120,1,120,120,TOP
1516323238,1,1,1,120,60,2,120,120,2,120,60,TOP
1516323238,2,12,1,60,120,2,120,120,1,120,120,CENTER
1516323238,1,8,2,120,120,1,120,120,2,120,60,CENTER
1516323238,2,9,2,120,120,1,120,120,2,60,120,TOP
1516323238,1,3,1,120,60,1,60,120,2,120,60,TOP
1516323238,1,18,2,120,120,1,60,120,2,60,120,TOP
1516323238,2,29,1,120,120,1,120,60,2,60,120,BOTTOM
1516323238,1,23,1,120,120,1,120,60,1,60,120,TOP
1516323238,2,4,1,60,120,2,120,60,1,120,60,CENTER
1516323238,0,15,2,120,60,1,120,60,1,60,120,CENTER
1516323238,0,20,2,120,120,1,120,120,1,60,120,BOTTOM
1516323238,1,31,2,60,120,1,60,120,1,120,60,BOTTOM
1516323238,1,28,1,120,60,1,120,120,2,120,120,CENTER
1516323238,0,10,2,120,60,2,60,120,1,120,120,BOTTOM
1516323238,2,7,2,60,120,2,120,120,1,120,60,CENTER
1516323238,2,22,1,120,120,1,120,60,2,60,120,BOTTOM
1516323238,2,32,2,120,60,2,60,120,1,120,60,CENTER
1516323238,1,21,1,120,120,2,120,120,1,60,120,TOP
1516323238,1,33,1,120,120,2,60,120,2,120,120,TOP
